state,district,month,age_0_5,age_5_17,age_18_plus,total
UP,Jaunpur,2025-12,0,12054,12877,24931
UP,Jaunpur,2026-01,0,1170,1473,2643
UP,Jhansi,2025-03,0,5564,3365,8929
UP,Jhansi,2025-04,0,9011,5492,14503
UP,Jhansi,2025-05,0,10330,6903,17233
UP,Jhansi,2025-06,0,6337,5628,11965
UP,Jhansi,2025-07,0,6878,6423,13301
UP,Jhansi,2025-08,0,6620,6926,13546
UP,Jhansi,2025-09,0,10784,6407,17191
UP,Jhansi,2025-10,0,6716,5537,12253
UP,Jhansi,2025-11,0,9698,7702,17400
UP,Jhansi,2025-12,0,7691,8006,15697
UP,Jhansi,2026-01,0,570,630,1200
UP,Jyotiba Phule Nagar,2025-05,0,1,72,73
UP,Jyotiba Phule Nagar,2025-06,0,3,182,185
UP,Jyotiba Phule Nagar,2025-07,0,2,190,192
UP,Jyotiba Phule Nagar,2025-08,0,7,220,227
UP,Jyotiba Phule Nagar,2025-09,0,8,146,154
UP,Jyotiba Phule Nagar,2025-10,0,4,141,145
UP,Jyotiba Phule Nagar,2025-11,0,6,210,216
UP,Jyotiba Phule Nagar,2025-12,0,15,148,163
UP,Jyotiba Phule Nagar,2026-01,0,0,15,15
UP,Jyotiba Phule Nagar *,2025-07,0,0,1,1
UP,Kannauj,2025-03,0,5789,2496,8285
UP,Kannauj,2025-04,0,6131,2584,8715
UP,Kannauj,2025-05,0,8437,2903,11340
UP,Kannauj,2025-06,0,6906,3318,10224
UP,Kannauj,2025-07,0,3988,2625,6613
UP,Kannauj,2025-08,0,4114,3561,7675
UP,Kannauj,2025-09,0,9136,3689,12825
UP,Kannauj,2025-10,0,6342,3539,9881
UP,Kannauj,2025-11,0,6200,3884,10084
UP,Kannauj,2025-12,0,5474,4216,9690
UP,Kannauj,2026-01,0,548,419,967
UP,Kanpur Dehat,2025-03,0,5582,2049,7631
UP,Kanpur Dehat,2025-04,0,7703,2393,10096
UP,Kanpur Dehat,2025-05,0,9171,3379,12550
UP,Kanpur Dehat,2025-06,0,5998,3968,9966
UP,Kanpur Dehat,2025-07,0,5458,3671,9129
UP,Kanpur Dehat,2025-08,0,4533,4114,8647
UP,Kanpur Dehat,2025-09,0,7782,3912,11694
UP,Kanpur Dehat,2025-10,0,5013,3411,8424
UP,Kanpur Dehat,2025-11,0,6162,3627,9789
UP,Kanpur Dehat,2025-12,0,4680,4055,8735
UP,Kanpur Dehat,2026-01,0,457,382,839
UP,Kanpur Nagar,2025-03,0,12167,12284,24451
UP,Kanpur Nagar,2025-04,0,8488,7381,15869
UP,Kanpur Nagar,2025-05,0,14477,18215,32692
UP,Kanpur Nagar,2025-06,0,8467,12829,21296
UP,Kanpur Nagar,2025-07,0,7672,11721,19393
UP,Kanpur Nagar,2025-08,0,15550,13962,29512
UP,Kanpur Nagar,2025-09,0,20558,14604,35162
UP,Kanpur Nagar,2025-10,0,13410,12312,25722
UP,Kanpur Nagar,2025-11,0,10856,14653,25509
UP,Kanpur Nagar,2025-12,0,8665,11416,20081
UP,Kanpur Nagar,2026-01,0,1542,2057,3599
UP,Kasganj,2025-03,0,5536,2264,7800
UP,Kasganj,2025-04,0,7226,2321,9547
UP,Kasganj,2025-05,0,9874,3585,13459
UP,Kasganj,2025-06,0,5005,3524,8529
UP,Kasganj,2025-07,0,5193,3537,8730
UP,Kasganj,2025-08,0,4313,3763,8076
UP,Kasganj,2025-09,0,8667,3755,12422
UP,Kasganj,2025-10,0,4341,2912,7253
UP,Kasganj,2025-11,0,7275,4504,11779
UP,Kasganj,2025-12,0,6522,5529,12051
UP,Kasganj,2026-01,0,798,728,1526
UP,Kaushambi,2025-03,0,7562,2099,9661
UP,Kaushambi,2025-04,0,16931,2847,19778
UP,Kaushambi,2025-05,0,12660,2805,15465
UP,Kaushambi,2025-06,0,7105,2901,10006
UP,Kaushambi,2025-07,0,6136,3220,9356
UP,Kaushambi,2025-08,0,5048,3288,8336
UP,Kaushambi,2025-09,0,11503,4004,15507
UP,Kaushambi,2025-10,0,6167,3786,9953
UP,Kaushambi,2025-11,0,6845,4312,11157
UP,Kaushambi,2025-12,0,6521,5005,11526
UP,Kaushambi,2026-01,0,597,577,1174
UP,Kheri,2025-03,0,22718,8008,30726
UP,Kheri,2025-04,0,15624,6819,22443
UP,Kheri,2025-05,0,15019,7257,22276
UP,Kheri,2025-06,0,10210,6163,16373
UP,Kheri,2025-07,0,16482,6360,22842
UP,Kheri,2025-08,0,10956,8397,19353
UP,Kheri,2025-09,0,22901,8424,31325
UP,Kheri,2025-10,0,16797,7740,24537
UP,Kheri,2025-11,0,20241,9453,29694
UP,Kheri,2025-12,0,16902,9661,26563
UP,Kheri,2026-01,0,1301,948,2249
UP,Kushinagar,2025-03,0,6153,6021,12174
UP,Kushinagar,2025-04,0,10029,8804,18833
UP,Kushinagar,2025-05,0,12161,10823,22984
UP,Kushinagar,2025-06,0,6845,8108,14953
UP,Kushinagar,2025-07,0,9966,9770,19736
UP,Kushinagar,2025-08,0,8229,9826,18055
UP,Kushinagar,2025-09,0,14140,10465,24605
UP,Kushinagar,2025-10,0,7912,9567,17479
UP,Kushinagar,2025-11,0,12271,10285,22556
UP,Kushinagar,2025-12,0,10529,10736,21265
UP,Kushinagar,2026-01,0,951,1172,2123
UP,Kushinagar *,2025-05,0,4,11,15
UP,Kushinagar *,2025-06,0,1,35,36
UP,Kushinagar *,2025-07,0,15,36,51
UP,Kushinagar *,2025-08,0,9,35,44
UP,Kushinagar *,2025-09,0,6,36,42
UP,Kushinagar *,2025-10,0,4,28,32
UP,Kushinagar *,2025-11,0,18,23,41
UP,Kushinagar *,2025-12,0,12,30,42
UP,Kushinagar *,2026-01,0,0,2,2
UP,Lalitpur,2025-03,0,4414,4336,8750
UP,Lalitpur,2025-04,0,3832,2542,6374
UP,Lalitpur,2025-05,0,5031,4220,9251
UP,Lalitpur,2025-06,0,7021,4212,11233
UP,Lalitpur,2025-07,0,6718,4741,11459
UP,Lalitpur,2025-08,0,5554,5416,10970
UP,Lalitpur,2025-09,0,9571,5221,14792
UP,Lalitpur,2025-10,0,4325,3395,7720
UP,Lalitpur,2025-11,0,5257,4633,9890
UP,Lalitpur,2025-12,0,4570,4889,9459
UP,Lalitpur,2026-01,0,374,433,807
UP,Lucknow,2025-03,0,14373,11297,25670
UP,Lucknow,2025-04,0,18373,12868,31241
UP,Lucknow,2025-05,0,17422,16988,34410
UP,Lucknow,2025-06,0,12986,13457,26443
UP,Lucknow,2025-07,0,11682,12455,24137
UP,Lucknow,2025-08,0,9734,13451,23185
UP,Lucknow,2025-09,0,17324,14377,31701
UP,Lucknow,2025-10,0,12517,11871,24388
UP,Lucknow,2025-11,0,14232,14074,28306
UP,Lucknow,2025-12,0,16673,16222,32895
UP,Lucknow,2026-01,0,1926,2084,4010
UP,Maharajganj,2025-03,0,6053,5049,11102
UP,Maharajganj,2025-04,0,7048,6103,13151
UP,Maharajganj,2025-05,0,7754,7169,14923
UP,Maharajganj,2025-06,0,4974,4913,9887
UP,Maharajganj,2025-07,0,6582,5925,12507
UP,Maharajganj,2025-08,0,5834,6295,12129
UP,Maharajganj,2025-09,0,9696,6300,15996
UP,Maharajganj,2025-10,0,6561,6332,12893
UP,Maharajganj,2025-11,0,9104,7246,16350
UP,Maharajganj,2025-12,0,9127,8794,17921
UP,Maharajganj,2026-01,0,688,780,1468
UP,Mahoba,2025-03,0,3783,1818,5601
UP,Mahoba,2025-04,0,3820,1624,5444
UP,Mahoba,2025-05,0,4334,2428,6762
UP,Mahoba,2025-06,0,3336,2209,5545
UP,Mahoba,2025-07,0,3923,2596,6519
UP,Mahoba,2025-08,0,3526,2854,6380
UP,Mahoba,2025-09,0,5531,2386,7917
UP,Mahoba,2025-10,0,2913,1912,4825
UP,Mahoba,2025-11,0,3718,2495,6213
UP,Mahoba,2025-12,0,3858,3195,7053
UP,Mahoba,2026-01,0,298,275,573
UP,Mahoba *,2025-09,0,0,1,1
UP,Mahrajganj,2025-05,0,2,8,10
UP,Mahrajganj,2025-06,0,2,25,27
UP,Mahrajganj,2025-07,0,5,37,42
UP,Mahrajganj,2025-08,0,3,31,34
UP,Mahrajganj,2025-09,0,14,27,41
UP,Mahrajganj,2025-10,0,2,15,17
UP,Mahrajganj,2025-11,0,3,18,21
UP,Mahrajganj,2025-12,0,4,33,37
UP,Mahrajganj,2026-01,0,1,3,4
UP,Mainpuri,2025-03,0,3787,2722,6509
UP,Mainpuri,2025-04,0,2949,1871,4820
UP,Mainpuri,2025-05,0,8935,3464,12399
UP,Mainpuri,2025-06,0,5165,4212,9377
UP,Mainpuri,2025-07,0,4296,3770,8066
UP,Mainpuri,2025-08,0,5473,4954,10427
UP,Mainpuri,2025-09,0,9831,4628,14459
UP,Mainpuri,2025-10,0,4884,3923,8807
UP,Mainpuri,2025-11,0,6428,4099,10527
UP,Mainpuri,2025-12,0,5226,5355,10581
UP,Mainpuri,2026-01,0,589,586,1175
UP,Mathura,2025-03,0,9306,3713,13019
UP,Mathura,2025-04,0,6393,2748,9141
UP,Mathura,2025-05,0,14136,7504,21640
UP,Mathura,2025-06,0,9376,6862,16238
UP,Mathura,2025-07,0,7130,5970,13100
UP,Mathura,2025-08,0,6461,6902,13363
UP,Mathura,2025-09,0,12958,6575,19533
UP,Mathura,2025-10,0,8545,5790,14335
UP,Mathura,2025-11,0,9014,6113,15127
UP,Mathura,2025-12,0,8497,6906,15403
UP,Mathura,2026-01,0,846,731,1577
UP,Mau,2025-03,0,9256,5639,14895
UP,Mau,2025-04,0,5906,3736,9642
UP,Mau,2025-05,0,5970,5855,11825
UP,Mau,2025-06,0,4265,5676,9941
UP,Mau,2025-07,0,4088,5710,9798
UP,Mau,2025-08,0,5146,6453,11599
UP,Mau,2025-09,0,8224,6957,15181
UP,Mau,2025-10,0,5367,6543,11910
UP,Mau,2025-11,0,4860,6748,11608
UP,Mau,2025-12,0,4699,6983,11682
UP,Mau,2026-01,0,609,766,1375
UP,Meerut,2025-03,0,15162,6128,21290
UP,Meerut,2025-04,0,17635,8511,26146
UP,Meerut,2025-05,0,12162,8680,20842
UP,Meerut,2025-06,0,11483,9772,21255
UP,Meerut,2025-07,0,8090,7530,15620
UP,Meerut,2025-08,0,9415,10301,19716
UP,Meerut,2025-09,0,15626,10692,26318
UP,Meerut,2025-10,0,11704,9770,21474
UP,Meerut,2025-11,0,14703,12777,27480
UP,Meerut,2025-12,0,10066,10048,20114
UP,Meerut,2026-01,0,967,1091,2058
UP,Mirzapur,2025-03,0,4207,1864,6071
UP,Mirzapur,2025-04,0,8764,2834,11598
UP,Mirzapur,2025-05,0,13572,6261,19833
UP,Mirzapur,2025-06,0,7337,4867,12204
UP,Mirzapur,2025-07,0,6908,4599,11507
UP,Mirzapur,2025-08,0,6834,5373,12207
UP,Mirzapur,2025-09,0,13185,6308,19493
UP,Mirzapur,2025-10,0,9006,5633,14639
UP,Mirzapur,2025-11,0,7212,5406,12618
UP,Mirzapur,2025-12,0,7796,5795,13591
UP,Mirzapur,2026-01,0,712,585,1297
UP,Moradabad,2025-03,0,11404,5462,16866
UP,Moradabad,2025-04,0,6880,2262,9142
UP,Moradabad,2025-05,0,13487,8728,22215
UP,Moradabad,2025-06,0,7607,8225,15832
UP,Moradabad,2025-07,0,8592,9166,17758
UP,Moradabad,2025-08,0,7523,7985,15508
UP,Moradabad,2025-09,0,12896,9283,22179
UP,Moradabad,2025-10,0,11117,7802,18919
UP,Moradabad,2025-11,0,18235,11245,29480
UP,Moradabad,2025-12,0,9549,9354,18903
UP,Moradabad,2026-01,0,1414,1485,2899
UP,Muzaffarnagar,2025-03,0,19153,6551,25704
UP,Muzaffarnagar,2025-04,0,18530,7119,25649
UP,Muzaffarnagar,2025-05,0,15858,7962,23820
UP,Muzaffarnagar,2025-06,0,13888,8224,22112
UP,Muzaffarnagar,2025-07,0,13109,8683,21792
UP,Muzaffarnagar,2025-08,0,8396,8765,17161
UP,Muzaffarnagar,2025-09,0,15377,7787,23164
UP,Muzaffarnagar,2025-10,0,12145,8339,20484
UP,Muzaffarnagar,2025-11,0,10583,10063,20646
UP,Muzaffarnagar,2025-12,0,8713,9726,18439
UP,Muzaffarnagar,2026-01,0,1003,1111,2114
UP,Pilibhit,2025-03,0,9657,4934,14591
UP,Pilibhit,2025-04,0,16759,7376,24135
UP,Pilibhit,2025-05,0,14067,5364,19431
UP,Pilibhit,2025-06,0,8917,4240,13157
UP,Pilibhit,2025-07,0,7177,4553,11730
UP,Pilibhit,2025-08,0,7472,6611,14083
UP,Pilibhit,2025-09,0,17986,6257,24243
UP,Pilibhit,2025-10,0,10177,5458,15635
UP,Pilibhit,2025-11,0,9553,6393,15946
UP,Pilibhit,2025-12,0,8652,7274,15926
UP,Pilibhit,2026-01,0,768,920,1688
UP,Pratapgarh,2025-03,0,7936,8506,16442
UP,Pratapgarh,2025-04,0,9924,5408,15332
UP,Pratapgarh,2025-05,0,11205,7396,18601
UP,Pratapgarh,2025-06,0,7921,7301,15222
UP,Pratapgarh,2025-07,0,6667,6586,13253
UP,Pratapgarh,2025-08,0,8628,8285,16913
UP,Pratapgarh,2025-09,0,17993,8486,26479
UP,Pratapgarh,2025-10,0,10893,8034,18927
UP,Pratapgarh,2025-11,0,7312,6504,13816
UP,Pratapgarh,2025-12,0,6917,8320,15237
UP,Pratapgarh,2026-01,0,776,950,1726
UP,Prayagraj,2025-03,0,1021,1260,2281
UP,Prayagraj,2025-04,0,1311,1382,2693
UP,Prayagraj,2025-05,0,1735,2135,3870
UP,Prayagraj,2025-06,0,1524,2908,4432
UP,Prayagraj,2025-07,0,1312,3016,4328
UP,Prayagraj,2025-08,0,1262,2219,3481
UP,Prayagraj,2025-09,0,1782,1987,3769
UP,Prayagraj,2025-10,0,1395,1986,3381
UP,Prayagraj,2025-11,0,1393,1759,3152
UP,Prayagraj,2025-12,0,1435,2150,3585
UP,Prayagraj,2026-01,0,120,113,233
UP,Rae Bareli,2025-03,0,11534,5362,16896
UP,Rae Bareli,2025-04,0,10689,4688,15377
UP,Rae Bareli,2025-05,0,12077,6760,18837
UP,Rae Bareli,2025-06,0,7463,6864,14327
UP,Rae Bareli,2025-07,0,6284,6279,12563
UP,Rae Bareli,2025-08,0,7689,7401,15090
UP,Rae Bareli,2025-09,0,16199,7185,23384
UP,Rae Bareli,2025-10,0,10994,7031,18025
UP,Rae Bareli,2025-11,0,7749,6289,14038
UP,Rae Bareli,2025-12,0,8215,8101,16316
UP,Rae Bareli,2026-01,0,696,785,1481
UP,Raebareli,2025-05,0,0,4,4
UP,Raebareli,2025-06,0,0,2,2
UP,Raebareli,2025-07,0,2,13,15
UP,Raebareli,2025-08,0,1,12,13
UP,Raebareli,2025-09,0,1,5,6
UP,Raebareli,2025-10,0,0,9,9
UP,Raebareli,2025-11,0,4,3,7
UP,Raebareli,2025-12,0,0,8,8
UP,Rampur,2025-03,0,16637,5201,21838
UP,Rampur,2025-04,0,19775,6210,25985
UP,Rampur,2025-05,0,13983,6011,19994
UP,Rampur,2025-06,0,6769,5370,12139
UP,Rampur,2025-07,0,5595,4787,10382
UP,Rampur,2025-08,0,7013,5883,12896
UP,Rampur,2025-09,0,14000,6592,20592
UP,Rampur,2025-10,0,8797,5728,14525
UP,Rampur,2025-11,0,8393,7686,16079
UP,Rampur,2025-12,0,8129,8395,16524
UP,Rampur,2026-01,0,779,838,1617
UP,Saharanpur,2025-03,0,22077,13314,35391
UP,Saharanpur,2025-04,0,14683,9908,24591
UP,Saharanpur,2025-05,0,15864,11286,27150
UP,Saharanpur,2025-06,0,10045,9007,19052
UP,Saharanpur,2025-07,0,11373,9430,20803
UP,Saharanpur,2025-08,0,13565,11942,25507
UP,Saharanpur,2025-09,0,21527,10974,32501
UP,Saharanpur,2025-10,0,14177,10613,24790
UP,Saharanpur,2025-11,0,13213,12647,25860
UP,Saharanpur,2025-12,0,14137,14281,28418
UP,Saharanpur,2026-01,0,1690,2053,3743
UP,Sambhal,2025-03,0,9004,2391,11395
UP,Sambhal,2025-04,0,13452,2724,16176
UP,Sambhal,2025-05,0,9452,2828,12280
UP,Sambhal,2025-06,0,6686,3657,10343
UP,Sambhal,2025-07,0,7435,3723,11158
UP,Sambhal,2025-08,0,7728,5276,13004
UP,Sambhal,2025-09,0,12977,4867,17844
UP,Sambhal,2025-10,0,7763,4292,12055
UP,Sambhal,2025-11,0,8764,4359,13123
UP,Sambhal,2025-12,0,11194,6076,17270
UP,Sambhal,2026-01,0,1385,792,2177
UP,Sant Kabir Nagar,2025-03,0,5430,5266,10696
UP,Sant Kabir Nagar,2025-04,0,9453,5002,14455
UP,Sant Kabir Nagar,2025-05,0,7580,5992,13572
UP,Sant Kabir Nagar,2025-06,0,3946,4128,8074
UP,Sant Kabir Nagar,2025-07,0,4455,4192,8647
UP,Sant Kabir Nagar,2025-08,0,5200,4897,10097
UP,Sant Kabir Nagar,2025-09,0,10646,5136,15782
UP,Sant Kabir Nagar,2025-10,0,8163,4915,13078
UP,Sant Kabir Nagar,2025-11,0,7391,5447,12838
UP,Sant Kabir Nagar,2025-12,0,7382,7262,14644
UP,Sant Kabir Nagar,2026-01,0,583,835,1418
UP,Sant Kabir Nagar *,2025-08,0,0,2,2
UP,Sant Ravidas Nagar,2025-03,0,5158,2843,8001
UP,Sant Ravidas Nagar,2025-04,0,6629,2687,9316
UP,Sant Ravidas Nagar,2025-05,0,4072,1869,5941
UP,Sant Ravidas Nagar,2025-06,0,4816,3253,8069
UP,Sant Ravidas Nagar,2025-07,0,3683,2976,6659
UP,Sant Ravidas Nagar,2025-08,0,4541,3466,8007
UP,Sant Ravidas Nagar,2025-09,0,11004,3889,14893
UP,Sant Ravidas Nagar,2025-10,0,6067,3771,9838
UP,Sant Ravidas Nagar,2025-11,0,4179,3980,8159
UP,Sant Ravidas Nagar,2025-12,0,4100,4520,8620
UP,Sant Ravidas Nagar,2026-01,0,307,375,682
UP,Sant Ravidas Nagar Bhadohi,2025-05,0,3,25,28
UP,Sant Ravidas Nagar Bhadohi,2025-06,0,21,85,106
UP,Sant Ravidas Nagar Bhadohi,2025-07,0,17,90,107
UP,Sant Ravidas Nagar Bhadohi,2025-08,0,18,106,124
UP,Sant Ravidas Nagar Bhadohi,2025-09,0,43,89,132
UP,Sant Ravidas Nagar Bhadohi,2025-10,0,14,79,93
UP,Sant Ravidas Nagar Bhadohi,2025-11,0,15,71,86
UP,Sant Ravidas Nagar Bhadohi,2025-12,0,26,82,108
UP,Sant Ravidas Nagar Bhadohi,2026-01,0,1,1,2
UP,Shahjahanpur,2025-03,0,9004,2318,11322
UP,Shahjahanpur,2025-04,0,10232,4225,14457
UP,Shahjahanpur,2025-05,0,13119,4438,17557
UP,Shahjahanpur,2025-06,0,10382,4985,15367
UP,Shahjahanpur,2025-07,0,10583,5582,16165
UP,Shahjahanpur,2025-08,0,11517,6784,18301
UP,Shahjahanpur,2025-09,0,21507,6737,28244
UP,Shahjahanpur,2025-10,0,14604,6140,20744
UP,Shahjahanpur,2025-11,0,12682,6727,19409
UP,Shahjahanpur,2025-12,0,10324,7469,17793
UP,Shahjahanpur,2026-01,0,920,687,1607
UP,Shamli,2025-03,0,9976,3316,13292
UP,Shamli,2025-04,0,12127,4369,16496
UP,Shamli,2025-05,0,9082,5194,14276
UP,Shamli,2025-06,0,4950,5009,9959
UP,Shamli,2025-07,0,4540,4577,9117
UP,Shamli,2025-08,0,3679,5204,8883
UP,Shamli,2025-09,0,10055,5439,15494
UP,Shamli,2025-10,0,8449,5488,13937
UP,Shamli,2025-11,0,8327,7475,15802
UP,Shamli,2025-12,0,5420,7638,13058
UP,Shamli,2026-01,0,531,980,1511
UP,Shrawasti,2025-03,0,4354,2686,7040
UP,Shrawasti,2025-04,0,4584,2401,6985
UP,Shrawasti,2025-05,0,7233,3630,10863
UP,Shrawasti,2025-06,0,3625,2984,6609
UP,Shrawasti,2025-07,0,3374,2508,5882
UP,Shrawasti,2025-08,0,3921,3155,7076
UP,Shrawasti,2025-09,0,5202,2984,8186
UP,Shrawasti,2025-10,0,4084,3094,7178
UP,Shrawasti,2025-11,0,4583,3523,8106
UP,Shrawasti,2025-12,0,3153,4200,7353
UP,Shrawasti,2026-01,0,250,400,650
UP,Siddharthnagar,2025-03,0,10504,5087,15591
UP,Siddharthnagar,2025-04,0,11587,5774,17361
UP,Siddharthnagar,2025-05,0,6231,4674,10905
UP,Siddharthnagar,2025-06,0,5196,7031,12227
UP,Siddharthnagar,2025-07,0,5325,5562,10887
UP,Siddharthnagar,2025-08,0,4363,6109,10472
UP,Siddharthnagar,2025-09,0,10388,5996,16384
UP,Siddharthnagar,2025-10,0,8019,6227,14246
UP,Siddharthnagar,2025-11,0,10623,7397,18020
UP,Siddharthnagar,2025-12,0,9551,9446,18997
UP,Siddharthnagar,2026-01,0,1109,1229,2338
UP,Sitapur,2025-03,0,31042,9702,40744
UP,Sitapur,2025-04,0,35920,9954,45874
UP,Sitapur,2025-05,0,38040,10989,49029
UP,Sitapur,2025-06,0,22702,9763,32465
UP,Sitapur,2025-07,0,17276,7969,25245
UP,Sitapur,2025-08,0,13803,10460,24263
UP,Sitapur,2025-09,0,30521,9392,39913
UP,Sitapur,2025-10,0,18625,8561,27186
UP,Sitapur,2025-11,0,20351,9501,29852
UP,Sitapur,2025-12,0,16943,12382,29325
UP,Sitapur,2026-01,0,1550,1314,2864
UP,Sonbhadra,2025-03,0,10014,4738,14752
UP,Sonbhadra,2025-04,0,10467,4224,14691
UP,Sonbhadra,2025-05,0,9461,5043,14504
UP,Sonbhadra,2025-06,0,9164,5339,14503
UP,Sonbhadra,2025-07,0,7455,4202,11657
UP,Sonbhadra,2025-08,0,5729,4731,10460
UP,Sonbhadra,2025-09,0,12135,5458,17593
UP,Sonbhadra,2025-10,0,5704,4477,10181
UP,Sonbhadra,2025-11,0,6138,4478,10616
UP,Sonbhadra,2025-12,0,6079,4521,10600
UP,Sonbhadra,2026-01,0,418,337,755
UP,Sultanpur,2025-03,0,5502,3893,9395
UP,Sultanpur,2025-04,0,7656,5180,12836
UP,Sultanpur,2025-05,0,6142,5288,11430
UP,Sultanpur,2025-06,0,4507,5138,9645
UP,Sultanpur,2025-07,0,6383,5397,11780
UP,Sultanpur,2025-08,0,7144,6060,13204
UP,Sultanpur,2025-09,0,12923,6263,19186
UP,Sultanpur,2025-10,0,8410,6196,14606
UP,Sultanpur,2025-11,0,9160,5228,14388
UP,Sultanpur,2025-12,0,6304,6412,12716
UP,Sultanpur,2026-01,0,828,773,1601
UP,Unnao,2025-03,0,11540,5276,16816
UP,Unnao,2025-04,0,10448,4874,15322
UP,Unnao,2025-05,0,11705,7634,19339
UP,Unnao,2025-06,0,10029,8392,18421
UP,Unnao,2025-07,0,7953,7405,15358
UP,Unnao,2025-08,0,9516,8721,18237
UP,Unnao,2025-09,0,15341,8561,23902
UP,Unnao,2025-10,0,9288,6578,15866
UP,Unnao,2025-11,0,9312,7106,16418
UP,Unnao,2025-12,0,8929,9170,18099
UP,Unnao,2026-01,0,789,887,1676
UP,Varanasi,2025-03,0,10448,8733,19181
UP,Varanasi,2025-04,0,11940,7085,19025
UP,Varanasi,2025-05,0,17464,12615,30079
UP,Varanasi,2025-06,0,10361,11388,21749
UP,Varanasi,2025-07,0,9167,10486,19653
UP,Varanasi,2025-08,0,9575,11444,21019
UP,Varanasi,2025-09,0,18020,12568,30588
UP,Varanasi,2025-10,0,11545,11222,22767
UP,Varanasi,2025-11,0,12101,12820,24921
UP,Varanasi,2025-12,0,10273,13673,23946
UP,Varanasi,2026-01,0,1372,1809,3181
